ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
2_2_2023 20:41:49,-0.006157,0.002554,-0.100444,4194.880859,15396.93652,2.617725,-0.017529
2_2_2023 20:41:49,-0.006157,0.002554,-0.097847,4194.880859,15396.93652,2.617725,-0.017529
2_2_2023 20:41:49,-0.006157,0.002554,-0.097847,4194.866211,15396.93652,2.617725,-0.017529
2_2_2023 20:41:49,-0.006157,0.002554,-0.097847,4194.866211,15379.03613,2.617725,-0.017529
2_2_2023 20:41:49,-0.006157,0.002554,-0.097847,4194.866211,15379.03613,2.605531,-0.017529
2_2_2023 20:41:49,-0.006157,0.002554,-0.097847,4194.866211,15379.03613,2.605531,-0.041891
2_2_2023 20:41:50,0.024169,0.002554,-0.097847,4194.866211,15379.03613,2.605531,-0.041891
2_2_2023 20:41:50,0.024169,-0.070483,-0.097847,4194.866211,15379.03613,2.605531,-0.041891
2_2_2023 20:41:50,0.024169,-0.070483,-0.093393,4194.866211,15379.03613,2.605531,-0.041891
2_2_2023 20:41:50,0.024169,-0.070483,-0.093393,4194.851562,15379.03613,2.605531,-0.041891
2_2_2023 20:41:50,0.024169,-0.070483,-0.093393,4194.851562,15361.17676,2.605531,-0.041891
2_2_2023 20:41:50,0.024169,-0.070483,-0.093393,4194.851562,15361.17676,2.61211,-0.041891
2_2_2023 20:41:50,0.024169,-0.070483,-0.093393,4194.851562,15361.17676,2.61211,-0.033069
2_2_2023 20:41:51,0.030347,-0.070483,-0.093393,4194.851562,15361.17676,2.61211,-0.033069
2_2_2023 20:41:51,0.030347,-0.002681,-0.093393,4194.851562,15361.17676,2.61211,-0.033069
2_2_2023 20:41:51,0.030347,-0.002681,-0.086969,4194.851562,15361.17676,2.61211,-0.033069
2_2_2023 20:41:51,0.030347,-0.002681,-0.086969,4194.836914,15361.17676,2.61211,-0.033069
2_2_2023 20:41:51,0.030347,-0.002681,-0.086969,4194.836914,15343.10352,2.61211,-0.033069
2_2_2023 20:41:51,0.030347,-0.002681,-0.086969,4194.836914,15343.10352,2.617138,-0.033069
2_2_2023 20:41:51,0.030347,-0.002681,-0.086969,4194.836914,15343.10352,2.617138,-0.042578
2_2_2023 20:41:52,0.065945,-0.002681,-0.086969,4194.836914,15343.10352,2.617138,-0.042578
2_2_2023 20:41:52,0.065945,-0.084612,-0.086969,4194.836914,15343.10352,2.617138,-0.042578
2_2_2023 20:41:52,0.065945,-0.084612,-0.084541,4194.836914,15343.10352,2.617138,-0.042578
2_2_2023 20:41:52,0.065945,-0.084612,-0.084541,4194.822266,15343.10352,2.617138,-0.042578
2_2_2023 20:41:52,0.065945,-0.084612,-0.084541,4194.822266,15324.87207,2.617138,-0.042578
2_2_2023 20:41:52,0.065945,-0.084612,-0.084541,4194.822266,15324.87207,2.624476,-0.042578
2_2_2023 20:41:52,0.065945,-0.084612,-0.084541,4194.822266,15324.87207,2.624476,-0.030535
2_2_2023 20:41:53,0.051136,-0.084612,-0.084541,4194.822266,15324.87207,2.624476,-0.030535
2_2_2023 20:41:53,0.051136,-0.055141,-0.084541,4194.822266,15324.87207,2.624476,-0.030535
2_2_2023 20:41:53,0.051136,-0.055141,-0.073929,4194.822266,15324.87207,2.624476,-0.030535
2_2_2023 20:41:53,0.051136,-0.055141,-0.073929,4194.807617,15324.87207,2.624476,-0.030535
2_2_2023 20:41:53,0.051136,-0.055141,-0.073929,4194.807617,15306.83301,2.624476,-0.030535
2_2_2023 20:41:53,0.051136,-0.055141,-0.073929,4194.807617,15306.83301,2.644934,-0.030535
2_2_2023 20:41:53,0.051136,-0.055141,-0.073929,4194.807617,15306.83301,2.644934,-0.039656
2_2_2023 20:41:54,0.072866,-0.055141,-0.073929,4194.807617,15306.83301,2.644934,-0.039656
2_2_2023 20:41:54,0.072866,-0.073012,-0.073929,4194.807617,15306.83301,2.644934,-0.039656
2_2_2023 20:41:54,0.072866,-0.073012,-0.061046,4194.807617,15306.83301,2.644934,-0.039656
2_2_2023 20:41:54,0.072866,-0.073012,-0.061046,4194.79248,15306.83301,2.644934,-0.039656
2_2_2023 20:41:54,0.072866,-0.073012,-0.061046,4194.79248,15288.73145,2.644934,-0.039656
2_2_2023 20:41:54,0.072866,-0.073012,-0.061046,4194.79248,15288.73145,2.653728,-0.039656
2_2_2023 20:41:54,0.072866,-0.073012,-0.061046,4194.79248,15288.73145,2.653728,-0.039506
2_2_2023 20:41:55,0.109404,-0.073012,-0.061046,4194.79248,15288.73145,2.653728,-0.039506
2_2_2023 20:41:55,0.109404,-0.068166,-0.061046,4194.79248,15288.73145,2.653728,-0.039506
2_2_2023 20:41:55,0.109404,-0.068166,-0.057955,4194.79248,15288.73145,2.653728,-0.039506
2_2_2023 20:41:55,0.109404,-0.068166,-0.057955,4194.777832,15288.73145,2.653728,-0.039506
2_2_2023 20:41:55,0.109404,-0.068166,-0.057955,4194.777832,15270.53809,2.653728,-0.039506
2_2_2023 20:41:55,0.109404,-0.068166,-0.057955,4194.777832,15270.53809,2.667625,-0.039506
2_2_2023 20:41:55,0.109404,-0.068166,-0.057955,4194.777832,15270.53809,2.667625,-0.040023
2_2_2023 20:41:56,0.075763,-0.068166,-0.057955,4194.777832,15270.53809,2.667625,-0.040023
2_2_2023 20:41:56,0.075763,-0.205584,-0.057955,4194.777832,15270.53809,2.667625,-0.040023
2_2_2023 20:41:56,0.075763,-0.205584,-0.044606,4194.777832,15270.53809,2.667625,-0.040023
2_2_2023 20:41:56,0.075763,-0.205584,-0.044606,4194.763184,15270.53809,2.667625,-0.040023
2_2_2023 20:41:56,0.075763,-0.205584,-0.044606,4194.763184,15252.47949,2.667625,-0.040023
2_2_2023 20:41:56,0.075763,-0.205584,-0.044606,4194.763184,15252.47949,2.691918,-0.040023
2_2_2023 20:41:56,0.075763,-0.205584,-0.044606,4194.763184,15252.47949,2.691918,-0.02424
2_2_2023 20:41:57,0.008757,-0.205584,-0.044606,4194.763184,15252.47949,2.691918,-0.02424
2_2_2023 20:41:57,0.008757,0.018673,-0.044606,4194.763184,15252.47949,2.691918,-0.02424
2_2_2023 20:41:57,0.008757,0.018673,-0.041788,4194.763184,15252.47949,2.691918,-0.02424
2_2_2023 20:41:57,0.008757,0.018673,-0.041788,4194.748047,15252.47949,2.691918,-0.02424
2_2_2023 20:41:57,0.008757,0.018673,-0.041788,4194.748047,15234.04981,2.691918,-0.02424
2_2_2023 20:41:57,0.008757,0.018673,-0.041788,4194.748047,15234.04981,2.698569,-0.02424
2_2_2023 20:41:57,0.008757,0.018673,-0.041788,4194.748047,15234.04981,2.698569,-0.019
2_2_2023 20:41:58,-0.047708,0.018673,-0.041788,4194.748047,15234.04981,2.698569,-0.019
2_2_2023 20:41:58,-0.047708,0.099308,-0.041788,4194.748047,15234.04981,2.698569,-0.019
2_2_2023 20:41:58,-0.047708,0.099308,-0.05181,4194.748047,15234.04981,2.698569,-0.019
2_2_2023 20:41:58,-0.047708,0.099308,-0.05181,4194.733398,15234.04981,2.698569,-0.019
2_2_2023 20:41:58,-0.047708,0.099308,-0.05181,4194.733398,15215.72852,2.698569,-0.019
2_2_2023 20:41:58,-0.047708,0.099308,-0.05181,4194.733398,15215.72852,2.68603,-0.019
2_2_2023 20:41:58,-0.047708,0.099308,-0.05181,4194.733398,15215.72852,2.68603,-0.012433
2_2_2023 20:41:59,-0.08851,0.099308,-0.05181,4194.733398,15215.72852,2.68603,-0.012433
2_2_2023 20:41:59,-0.08851,-0.036895,-0.05181,4194.733398,15215.72852,2.68603,-0.012433
2_2_2023 20:41:59,-0.08851,-0.036895,-0.055866,4194.733398,15215.72852,2.68603,-0.012433
2_2_2023 20:41:59,-0.08851,-0.036895,-0.055866,4194.71875,15215.72852,2.68603,-0.012433
2_2_2023 20:41:59,-0.08851,-0.036895,-0.055866,4194.71875,15197.35547,2.68603,-0.012433
2_2_2023 20:41:59,-0.08851,-0.036895,-0.055866,4194.71875,15197.35547,2.684641,-0.012433
2_2_2023 20:41:59,-0.08851,-0.036895,-0.055866,4194.71875,15197.35547,2.684641,-0.03097
2_2_2023 20:42:0,0.035114,-0.036895,-0.055866,4194.71875,15197.35547,2.684641,-0.03097
2_2_2023 20:42:0,0.035114,-0.010785,-0.055866,4194.71875,15197.35547,2.684641,-0.03097
2_2_2023 20:42:0,0.035114,-0.010785,-0.054753,4194.71875,15197.35547,2.684641,-0.03097
2_2_2023 20:42:0,0.035114,-0.010785,-0.054753,4194.704102,15197.35547,2.684641,-0.03097
2_2_2023 20:42:0,0.035114,-0.010785,-0.054753,4194.704102,15178.93945,2.684641,-0.03097
2_2_2023 20:42:0,0.035114,-0.010785,-0.054753,4194.704102,15178.93945,2.697101,-0.03097
2_2_2023 20:42:0,0.035114,-0.010785,-0.054753,4194.704102,15178.93945,2.697101,-0.007942
2_2_2023 20:42:1,0.09421,-0.010785,-0.054753,4194.704102,15178.93945,2.697101,-0.007942
2_2_2023 20:42:1,0.09421,0.081478,-0.054753,4194.704102,15178.93945,2.697101,-0.007942
2_2_2023 20:42:1,0.09421,0.081478,-0.053328,4194.704102,15178.93945,2.697101,-0.007942
2_2_2023 20:42:1,0.09421,0.081478,-0.053328,4194.689453,15178.93945,2.697101,-0.007942
2_2_2023 20:42:1,0.09421,0.081478,-0.053328,4194.689453,15160.5752,2.697101,-0.007942
2_2_2023 20:42:1,0.09421,0.081478,-0.053328,4194.689453,15160.5752,2.682808,-0.007942
2_2_2023 20:42:1,0.09421,0.081478,-0.053328,4194.689453,15160.5752,2.682808,-0.015039
2_2_2023 20:42:2,-0.041126,0.081478,-0.053328,4194.689453,15160.5752,2.682808,-0.015039
2_2_2023 20:42:2,-0.041126,-0.027736,-0.053328,4194.689453,15160.5752,2.682808,-0.015039
2_2_2023 20:42:2,-0.041126,-0.027736,-0.059623,4194.689453,15160.5752,2.682808,-0.015039
2_2_2023 20:42:2,-0.041126,-0.027736,-0.059623,4194.674805,15160.5752,2.682808,-0.015039
2_2_2023 20:42:2,-0.041126,-0.027736,-0.059623,4194.674805,15142.33984,2.682808,-0.015039
2_2_2023 20:42:2,-0.041126,-0.027736,-0.059623,4194.674805,15142.33984,2.686294,-0.015039
2_2_2023 20:42:2,-0.041126,-0.027736,-0.059623,4194.674805,15142.33984,2.686294,0
2_2_2023 20:42:3,-0.041039,-0.027736,-0.059623,4194.674805,15142.33984,2.686294,0
2_2_2023 20:42:3,-0.041039,0.093633,-0.059623,4194.674805,15142.33984,2.686294,0
2_2_2023 20:42:3,-0.041039,0.093633,-0.051789,4194.674805,15142.33984,2.686294,0
2_2_2023 20:42:3,-0.041039,0.093633,-0.051789,4194.660156,15142.33984,2.686294,0
2_2_2023 20:42:3,-0.041039,0.093633,-0.051789,4194.660156,15124.19238,2.686294,0
2_2_2023 20:42:3,-0.041039,0.093633,-0.051789,4194.660156,15124.19238,2.676784,0
2_2_2023 20:42:3,-0.041039,0.093633,-0.051789,4194.660156,15124.19238,2.676784,0.020327
2_2_2023 20:42:4,0.012709,0.093633,-0.051789,4194.660156,15124.19238,2.676784,0.020327
2_2_2023 20:42:4,0.012709,0.075442,-0.051789,4194.660156,15124.19238,2.676784,0.020327
2_2_2023 20:42:4,0.012709,0.075442,-0.060009,4194.660156,15124.19238,2.676784,0.020327
2_2_2023 20:42:4,0.012709,0.075442,-0.060009,4194.64502,15124.19238,2.676784,0.020327
2_2_2023 20:42:4,0.012709,0.075442,-0.060009,4194.64502,15106.24805,2.676784,0.020327
2_2_2023 20:42:4,0.012709,0.075442,-0.060009,4194.64502,15106.24805,2.673954,0.020327
2_2_2023 20:42:4,0.012709,0.075442,-0.060009,4194.64502,15106.24805,2.673954,0
2_2_2023 20:42:5,0.004547,0.075442,-0.060009,4194.64502,15106.24805,2.673954,0
2_2_2023 20:42:5,0.004547,-0.147464,-0.060009,4194.64502,15106.24805,2.673954,0
2_2_2023 20:42:5,0.004547,-0.147464,-0.050346,4194.64502,15106.24805,2.673954,0
2_2_2023 20:42:5,0.004547,-0.147464,-0.050346,4194.630371,15106.24805,2.673954,0
2_2_2023 20:42:5,0.004547,-0.147464,-0.050346,4194.630371,15087.86035,2.673954,0
2_2_2023 20:42:5,0.004547,-0.147464,-0.050346,4194.630371,15087.86035,2.690952,0
2_2_2023 20:42:5,0.004547,-0.147464,-0.050346,4194.630371,15087.86035,2.690952,-0.026428
2_2_2023 20:42:6,0.057223,-0.147464,-0.050346,4194.630371,15087.86035,2.690952,-0.026428
2_2_2023 20:42:6,0.057223,0.129116,-0.050346,4194.630371,15087.86035,2.690952,-0.026428
2_2_2023 20:42:6,0.057223,0.129116,-0.045226,4194.630371,15087.86035,2.690952,-0.026428
2_2_2023 20:42:6,0.057223,0.129116,-0.045226,4194.615723,15087.86035,2.690952,-0.026428
2_2_2023 20:42:6,0.057223,0.129116,-0.045226,4194.615723,15069.8916,2.690952,-0.026428
2_2_2023 20:42:6,0.057223,0.129116,-0.045226,4194.615723,15069.8916,2.696987,-0.026428
2_2_2023 20:42:6,0.057223,0.129116,-0.045226,4194.615723,15069.8916,2.696987,0
2_2_2023 20:42:7,0.095696,0.129116,-0.045226,4194.615723,15069.8916,2.696987,0
2_2_2023 20:42:7,0.095696,0.242104,-0.045226,4194.615723,15069.8916,2.696987,0
2_2_2023 20:42:7,0.095696,0.242104,-0.084627,4194.615723,15069.8916,2.696987,0
2_2_2023 20:42:7,0.095696,0.242104,-0.084627,4194.600586,15069.8916,2.696987,0
2_2_2023 20:42:7,0.095696,0.242104,-0.084627,4194.600586,15051.73438,2.696987,0
2_2_2023 20:42:7,0.095696,0.242104,-0.084627,4194.600586,15051.73438,2.65102,0
2_2_2023 20:42:7,0.095696,0.242104,-0.084627,4194.600586,15051.73438,2.65102,0.016332
2_2_2023 20:42:8,0.055954,0.242104,-0.084627,4194.600586,15051.73438,2.65102,0.016332
2_2_2023 20:42:8,0.055954,0.175801,-0.084627,4194.600586,15051.73438,2.65102,0.016332
2_2_2023 20:42:8,0.055954,0.175801,-0.092735,4194.600586,15051.73438,2.65102,0.016332
2_2_2023 20:42:8,0.055954,0.175801,-0.092735,4194.585938,15051.73438,2.65102,0.016332
2_2_2023 20:42:8,0.055954,0.175801,-0.092735,4194.585938,15033.8916,2.65102,0.016332
2_2_2023 20:42:8,0.055954,0.175801,-0.092735,4194.585938,15033.8916,2.626228,0.016332
2_2_2023 20:42:8,0.055954,0.175801,-0.092735,4194.585938,15033.8916,2.626228,0
2_2_2023 20:42:9,0.064216,0.175801,-0.092735,4194.585938,15033.8916,2.626228,0
2_2_2023 20:42:9,0.064216,-0.007711,-0.092735,4194.585938,15033.8916,2.626228,0
2_2_2023 20:42:9,0.064216,-0.007711,-0.105819,4194.585938,15033.8916,2.626228,0
2_2_2023 20:42:9,0.064216,-0.007711,-0.105819,4194.571289,15033.8916,2.626228,0
2_2_2023 20:42:9,0.064216,-0.007711,-0.105819,4194.571289,15015.93359,2.626228,0
2_2_2023 20:42:9,0.064216,-0.007711,-0.105819,4194.571289,15015.93359,2.61986,0
2_2_2023 20:42:9,0.064216,-0.007711,-0.105819,4194.571289,15015.93359,2.61986,0.009265
2_2_2023 20:42:10,-0.057138,-0.007711,-0.105819,4194.571289,15015.93359,2.61986,0.009265
2_2_2023 20:42:10,-0.057138,0.127168,-0.105819,4194.571289,15015.93359,2.61986,0.009265
2_2_2023 20:42:10,-0.057138,0.127168,-0.102195,4194.571289,15015.93359,2.61986,0.009265
2_2_2023 20:42:10,-0.057138,0.127168,-0.102195,4194.556641,15015.93359,2.61986,0.009265
2_2_2023 20:42:10,-0.057138,0.127168,-0.102195,4194.556641,14998.27441,2.61986,0.009265
2_2_2023 20:42:10,-0.057138,0.127168,-0.102195,4194.556641,14998.27441,2.607991,0.009265
2_2_2023 20:42:10,-0.057138,0.127168,-0.102195,4194.556641,14998.27441,2.607991,0.016718
2_2_2023 20:42:11,0.048642,0.127168,-0.102195,4194.556641,14998.27441,2.607991,0.016718
2_2_2023 20:42:11,0.048642,0.143762,-0.102195,4194.556641,14998.27441,2.607991,0.016718
2_2_2023 20:42:11,0.048642,0.143762,-0.127589,4194.556641,14998.27441,2.607991,0.016718
2_2_2023 20:42:11,0.048642,0.143762,-0.127589,4194.541992,14998.27441,2.607991,0.016718
2_2_2023 20:42:11,0.048642,0.143762,-0.127589,4194.541992,14980.82715,2.607991,0.016718
2_2_2023 20:42:11,0.048642,0.143762,-0.127589,4194.541992,14980.82715,2.579603,0.016718
2_2_2023 20:42:11,0.048642,0.143762,-0.127589,4194.541992,14980.82715,2.579603,0
2_2_2023 20:42:12,-0.018312,0.143762,-0.127589,4194.541992,14980.82715,2.579603,0
2_2_2023 20:42:12,-0.018312,-0.072216,-0.127589,4194.541992,14980.82715,2.579603,0
2_2_2023 20:42:12,-0.018312,-0.072216,-0.128659,4194.541992,14980.82715,2.579603,0
2_2_2023 20:42:12,-0.018312,-0.072216,-0.128659,4194.527344,14980.82715,2.579603,0
2_2_2023 20:42:12,-0.018312,-0.072216,-0.128659,4194.527344,14963.08496,2.579603,0
2_2_2023 20:42:12,-0.018312,-0.072216,-0.128659,4194.527344,14963.08496,2.581143,0
2_2_2023 20:42:13,0.064489,-0.072216,-0.128659,4194.527344,14963.08496,2.581143,0
2_2_2023 20:42:13,0.064489,0.044671,-0.128659,4194.527344,14963.08496,2.581143,0
2_2_2023 20:42:13,0.064489,0.044671,-0.108339,4194.527344,14963.08496,2.581143,0
2_2_2023 20:42:13,0.064489,0.044671,-0.108339,4194.512207,14963.08496,2.581143,0
2_2_2023 20:42:13,0.064489,0.044671,-0.108339,4194.512207,14945.71582,2.581143,0
2_2_2023 20:42:13,0.064489,0.044671,-0.108339,4194.512207,14945.71582,2.595334,0
2_2_2023 20:42:13,0.064489,0.044671,-0.108339,4194.512207,14945.71582,2.595334,0.027661
2_2_2023 20:42:14,0.002841,0.044671,-0.108339,4194.512207,14945.71582,2.595334,0.027661
2_2_2023 20:42:14,0.002841,-0.052111,-0.108339,4194.512207,14945.71582,2.595334,0.027661
2_2_2023 20:42:14,0.002841,-0.052111,-0.149964,4194.512207,14945.71582,2.595334,0.027661
2_2_2023 20:42:14,0.002841,-0.052111,-0.149964,4194.498047,14945.71582,2.595334,0.027661
2_2_2023 20:42:14,0.002841,-0.052111,-0.149964,4194.498047,14927.99805,2.595334,0.027661
2_2_2023 20:42:14,0.002841,-0.052111,-0.149964,4194.498047,14927.99805,2.608855,0.027661
2_2_2023 20:42:14,0.002841,-0.052111,-0.149964,4194.498047,14927.99805,2.608855,0.035419
2_2_2023 20:42:15,0.148503,-0.052111,-0.149964,4194.498047,14927.99805,2.608855,0.035419
2_2_2023 20:42:15,0.148503,0.000835,-0.149964,4194.498047,14927.99805,2.608855,0.035419
2_2_2023 20:42:15,0.148503,0.000835,-0.139561,4194.498047,14927.99805,2.608855,0.035419
2_2_2023 20:42:15,0.148503,0.000835,-0.139561,4194.483398,14927.99805,2.608855,0.035419
2_2_2023 20:42:15,0.148503,0.000835,-0.139561,4194.483398,14910.43457,2.608855,0.035419
2_2_2023 20:42:15,0.148503,0.000835,-0.139561,4194.483398,14910.43457,2.612552,0.035419
2_2_2023 20:42:15,0.148503,0.000835,-0.139561,4194.483398,14910.43457,2.612552,-0.018753
2_2_2023 20:42:16,0.052043,0.000835,-0.139561,4194.483398,14910.43457,2.612552,-0.018753
2_2_2023 20:42:16,0.052043,-0.225351,-0.139561,4194.483398,14910.43457,2.612552,-0.018753
2_2_2023 20:42:16,0.052043,-0.225351,-0.139302,4194.483398,14910.43457,2.612552,-0.018753
2_2_2023 20:42:16,0.052043,-0.225351,-0.139302,4194.469238,14910.43457,2.612552,-0.018753
2_2_2023 20:42:16,0.052043,-0.225351,-0.139302,4194.469238,14892.8877,2.612552,-0.018753
2_2_2023 20:42:16,0.052043,-0.225351,-0.139302,4194.469238,14892.8877,2.626785,-0.018753
2_2_2023 20:42:16,0.052043,-0.225351,-0.139302,4194.469238,14892.8877,2.626785,-0.012625
2_2_2023 20:42:17,0.036094,-0.225351,-0.139302,4194.469238,14892.8877,2.626785,-0.012625
2_2_2023 20:42:17,0.036094,0.035344,-0.139302,4194.469238,14892.8877,2.626785,-0.012625
2_2_2023 20:42:17,0.036094,0.035344,-0.119736,4194.469238,14892.8877,2.626785,-0.012625
2_2_2023 20:42:17,0.036094,0.035344,-0.119736,4194.45459,14892.8877,2.626785,-0.012625
2_2_2023 20:42:17,0.036094,0.035344,-0.119736,4194.45459,14874.9834,2.626785,-0.012625
2_2_2023 20:42:17,0.036094,0.035344,-0.119736,4194.45459,14874.9834,2.645605,-0.012625
2_2_2023 20:42:17,0.036094,0.035344,-0.119736,4194.45459,14874.9834,2.645605,-0.027564
2_2_2023 20:42:18,0.053397,0.035344,-0.119736,4194.45459,14874.9834,2.645605,-0.027564
2_2_2023 20:42:18,0.053397,0.002208,-0.119736,4194.45459,14874.9834,2.645605,-0.027564
2_2_2023 20:42:18,0.053397,0.002208,-0.118473,4194.45459,14874.9834,2.645605,-0.027564
2_2_2023 20:42:18,0.053397,0.002208,-0.118473,4194.44043,14874.9834,2.645605,-0.027564
2_2_2023 20:42:18,0.053397,0.002208,-0.118473,4194.44043,14857.33594,2.645605,-0.027564
2_2_2023 20:42:18,0.053397,0.002208,-0.118473,4194.44043,14857.33594,2.634817,-0.027564
2_2_2023 20:42:18,0.053397,0.002208,-0.118473,4194.44043,14857.33594,2.634817,-0.060863
2_2_2023 20:42:19,0.049878,0.002208,-0.118473,4194.44043,14857.33594,2.634817,-0.060863
2_2_2023 20:42:19,0.049878,-0.083027,-0.118473,4194.44043,14857.33594,2.634817,-0.060863
2_2_2023 20:42:19,0.049878,-0.083027,-0.09562,4194.44043,14857.33594,2.634817,-0.060863
2_2_2023 20:42:19,0.049878,-0.083027,-0.09562,4194.425781,14857.33594,2.634817,-0.060863
2_2_2023 20:42:19,0.049878,-0.083027,-0.09562,4194.425781,14839.42676,2.634817,-0.060863
2_2_2023 20:42:19,0.049878,-0.083027,-0.09562,4194.425781,14839.42676,2.658714,-0.060863
2_2_2023 20:42:19,0.049878,-0.083027,-0.09562,4194.425781,14839.42676,2.658714,-0.053572
2_2_2023 20:42:20,0.095013,-0.083027,-0.09562,4194.425781,14839.42676,2.658714,-0.053572
2_2_2023 20:42:20,0.095013,-0.165211,-0.09562,4194.425781,14839.42676,2.658714,-0.053572
2_2_2023 20:42:20,0.095013,-0.165211,-0.082858,4194.425781,14839.42676,2.658714,-0.053572
2_2_2023 20:42:20,0.095013,-0.165211,-0.082858,4194.411621,14839.42676,2.658714,-0.053572
2_2_2023 20:42:20,0.095013,-0.165211,-0.082858,4194.411621,14821.48047,2.658714,-0.053572
2_2_2023 20:42:20,0.095013,-0.165211,-0.082858,4194.411621,14821.48047,2.680149,-0.053572
2_2_2023 20:42:20,0.095013,-0.165211,-0.082858,4194.411621,14821.48047,2.680149,-0.04429
2_2_2023 20:42:21,0.15422,-0.165211,-0.082858,4194.411621,14821.48047,2.680149,-0.04429
2_2_2023 20:42:21,0.15422,-0.26787,-0.082858,4194.411621,14821.48047,2.680149,-0.04429
2_2_2023 20:42:21,0.15422,-0.26787,-0.073129,4194.411621,14821.48047,2.680149,-0.04429
2_2_2023 20:42:21,0.15422,-0.26787,-0.073129,4194.397461,14821.48047,2.680149,-0.04429
2_2_2023 20:42:21,0.15422,-0.26787,-0.073129,4194.397461,14803.52246,2.680149,-0.04429
2_2_2023 20:42:21,0.15422,-0.26787,-0.073129,4194.397461,14803.52246,2.715664,-0.04429
2_2_2023 20:42:21,0.15422,-0.26787,-0.073129,4194.397461,14803.52246,2.715664,-0.050487
2_2_2023 20:42:22,0.140672,-0.26787,-0.073129,4194.397461,14803.52246,2.715664,-0.050487
2_2_2023 20:42:22,0.140672,-0.047503,-0.073129,4194.397461,14803.52246,2.715664,-0.050487
2_2_2023 20:42:22,0.140672,-0.047503,-0.051728,4194.397461,14803.52246,2.715664,-0.050487
2_2_2023 20:42:22,0.140672,-0.047503,-0.051728,4194.382812,14803.52246,2.715664,-0.050487
2_2_2023 20:42:22,0.140672,-0.047503,-0.051728,4194.382812,14785.31348,2.715664,-0.050487
2_2_2023 20:42:22,0.140672,-0.047503,-0.051728,4194.382812,14785.31348,2.732294,-0.050487
2_2_2023 20:42:22,0.140672,-0.047503,-0.051728,4194.382812,14785.31348,2.732294,-0.039979
2_2_2023 20:42:23,0.098586,-0.047503,-0.051728,4194.382812,14785.31348,2.732294,-0.039979
2_2_2023 20:42:23,0.098586,-0.029374,-0.051728,4194.382812,14785.31348,2.732294,-0.039979
2_2_2023 20:42:23,0.098586,-0.029374,-0.050693,4194.382812,14785.31348,2.732294,-0.039979
2_2_2023 20:42:23,0.098586,-0.029374,-0.050693,4194.368652,14785.31348,2.732294,-0.039979
2_2_2023 20:42:23,0.098586,-0.029374,-0.050693,4194.368652,14766.5332,2.732294,-0.039979
2_2_2023 20:42:23,0.098586,-0.029374,-0.050693,4194.368652,14766.5332,2.739427,-0.039979
2_2_2023 20:42:23,0.098586,-0.029374,-0.050693,4194.368652,14766.5332,2.739427,-0.012253
2_2_2023 20:42:24,0.049004,-0.029374,-0.050693,4194.368652,14766.5332,2.739427,-0.012253
2_2_2023 20:42:24,0.049004,0.028844,-0.050693,4194.368652,14766.5332,2.739427,-0.012253
2_2_2023 20:42:24,0.049004,0.028844,-0.043132,4194.368652,14766.5332,2.739427,-0.012253
2_2_2023 20:42:24,0.049004,0.028844,-0.043132,4194.354492,14766.5332,2.739427,-0.012253
2_2_2023 20:42:24,0.049004,0.028844,-0.043132,4194.354492,14748.45215,2.739427,-0.012253
