ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES,
 24_1_2023 16:43:32,-0.106798, -1.443770, -0.458379, 1845.205200, 1685.930908, -0.830169, -1.669495, 
 24_1_2023 16:43:32,-0.106798, -1.443770, -0.458379, 1845.194214, 1685.930908, -0.830169, -1.669495, 
 24_1_2023 16:43:32,-0.106798, -1.443770, -0.458379, 1845.194214, 1684.513794, -0.830169, -1.669495, 
 24_1_2023 16:43:32,-0.106798, -1.443770, -0.458379, 1845.194214, 1684.513794, -0.559184, -1.669495, 
 24_1_2023 16:43:32,-0.106798, -1.443770, -0.458379, 1845.194214, 1684.513794, -0.559184, 0.268343, 
 24_1_2023 16:43:33,-0.981733, -1.443770, -0.458379, 1845.194214, 1684.513794, -0.559184, 0.268343, 
 24_1_2023 16:43:33,-0.981733, -0.710967, -0.458379, 1845.194214, 1684.513794, -0.559184, 0.268343, 
 24_1_2023 16:43:33,-0.981733, -0.710967, -0.326551, 1845.194214, 1684.513794, -0.559184, 0.268343, 
 24_1_2023 16:43:33,-0.981733, -0.710967, -0.326551, 1845.183228, 1684.513794, -0.559184, 0.268343, 
 24_1_2023 16:43:33,-0.981733, -0.710967, -0.326551, 1845.183228, 1682.007812, -0.559184, 0.268343, 
 24_1_2023 16:43:33,-0.981733, -0.710967, -0.326551, 1845.183228, 1682.007812, -0.789326, 0.268343, 
 24_1_2023 16:43:33,-0.981733, -0.710967, -0.326551, 1845.183228, 1682.007812, -0.789326, 1.958837, 
 24_1_2023 16:43:34,-2.069671, -0.710967, -0.326551, 1845.183228, 1682.007812, -0.789326, 1.958837, 
 24_1_2023 16:43:34,-2.069671, -0.567859, -0.326551, 1845.183228, 1682.007812, -0.789326, 1.958837, 
 24_1_2023 16:43:34,-2.069671, -0.567859, -0.045895, 1845.183228, 1682.007812, -0.789326, 1.958837, 
 24_1_2023 16:43:34,-2.069671, -0.567859, -0.045895, 1845.172241, 1682.007812, -0.789326, 1.958837, 
 24_1_2023 16:43:34,-2.069671, -0.567859, -0.045895, 1845.172241, 1678.564819, -0.789326, 1.958837, 
 24_1_2023 16:43:34,-2.069671, -0.567859, -0.045895, 1845.172241, 1678.564819, -0.153841, 1.958837, 
 24_1_2023 16:43:34,-2.069671, -0.567859, -0.045895, 1845.172241, 1678.564819, -0.153841, 3.738041, 
 24_1_2023 16:43:35,-3.586772, -0.567859, -0.045895, 1845.172241, 1678.564819, -0.153841, 3.738041, 
 24_1_2023 16:43:35,-3.586772, 0.241858, -0.045895, 1845.172241, 1678.564819, -0.153841, 3.738041, 
 24_1_2023 16:43:35,-3.586772, 0.241858, 0.533940, 1845.172241, 1678.564819, -0.153841, 3.738041, 
 24_1_2023 16:43:35,-3.586772, 0.241858, 0.533940, 1845.161255, 1678.564819, -0.153841, 3.738041, 
 24_1_2023 16:43:35,-3.586772, 0.241858, 0.533940, 1845.161255, 1674.247803, -0.153841, 3.738041, 
 24_1_2023 16:43:35,-3.586772, 0.241858, 0.533940, 1845.161255, 1674.247803, 0.490094, 3.738041, 
 24_1_2023 16:43:35,-3.586772, 0.241858, 0.533940, 1845.161255, 1674.247803, 0.490094, 6.589168, 
 24_1_2023 16:43:36,-4.154832, 0.241858, 0.533940, 1845.161255, 1674.247803, 0.490094, 6.589168, 
 24_1_2023 16:43:36,-4.154832, -0.289792, 0.533940, 1845.161255, 1674.247803, 0.490094, 6.589168, 
 24_1_2023 16:43:36,-4.154832, -0.289792, 0.783357, 1845.161255, 1674.247803, 0.490094, 6.589168, 
 24_1_2023 16:43:36,-4.154832, -0.289792, 0.783357, 1845.150269, 1674.247803, 0.490094, 6.589168, 
 24_1_2023 16:43:36,-4.154832, -0.289792, 0.783357, 1845.150269, 1669.315186, 0.490094, 6.589168, 
 24_1_2023 16:43:36,-4.154832, -0.289792, 0.783357, 1845.150269, 1669.315186, 1.251623, 6.589168, 
 24_1_2023 16:43:36,-4.154832, -0.289792, 0.783357, 1845.150269, 1669.315186, 1.251623, 6.981367, 
 24_1_2023 16:43:37,-4.137898, -0.289792, 0.783357, 1845.150269, 1669.315186, 1.251623, 6.981367, 
 24_1_2023 16:43:37,-4.137898, 0.221959, 0.783357, 1845.150269, 1669.315186, 1.251623, 6.981367, 
 24_1_2023 16:43:37,-4.137898, 0.221959, 0.766554, 1845.150269, 1669.315186, 1.251623, 6.981367, 
 24_1_2023 16:43:37,-4.137898, 0.221959, 0.766554, 1845.139282, 1669.315186, 1.251623, 6.981367, 
 24_1_2023 16:43:37,-4.137898, 0.221959, 0.766554, 1845.139282, 1663.953247, 1.251623, 6.981367, 
 24_1_2023 16:43:37,-4.137898, 0.221959, 0.766554, 1845.139282, 1663.953247, 1.333589, 6.981367, 
 24_1_2023 16:43:37,-4.137898, 0.221959, 0.766554, 1845.139282, 1663.953247, 1.333589, 7.233451, 
 24_1_2023 16:43:38,-3.863723, 0.221959, 0.766554, 1845.139282, 1663.953247, 1.333589, 7.233451, 
 24_1_2023 16:43:38,-3.863723, -0.117444, 0.766554, 1845.139282, 1663.953247, 1.333589, 7.233451, 
 24_1_2023 16:43:38,-3.863723, -0.117444, 0.527875, 1845.139282, 1663.953247, 1.333589, 7.233451, 
 24_1_2023 16:43:38,-3.863723, -0.117444, 0.527875, 1845.128174, 1663.953247, 1.333589, 7.233451, 
 24_1_2023 16:43:38,-3.863723, -0.117444, 0.527875, 1845.128174, 1658.122803, 1.333589, 7.233451, 
 24_1_2023 16:43:38,-3.863723, -0.117444, 0.527875, 1845.128174, 1658.122803, 1.534635, 7.233451, 
 24_1_2023 16:43:38,-3.863723, -0.117444, 0.527875, 1845.128174, 1658.122803, 1.534635, 6.448117, 
 24_1_2023 16:43:39,-3.104939, -0.117444, 0.527875, 1845.128174, 1658.122803, 1.534635, 6.448117, 
 24_1_2023 16:43:39,-3.104939, -0.184396, 0.527875, 1845.128174, 1658.122803, 1.534635, 6.448117, 
 24_1_2023 16:43:39,-3.104939, -0.184396, 0.859704, 1845.128174, 1658.122803, 1.534635, 6.448117, 
 24_1_2023 16:43:39,-3.104939, -0.184396, 0.859704, 1845.117310, 1658.122803, 1.534635, 6.448117, 
 24_1_2023 16:43:39,-3.104939, -0.184396, 0.859704, 1845.117310, 1651.898193, 1.534635, 6.448117, 
 24_1_2023 16:43:39,-3.104939, -0.184396, 0.859704, 1845.117310, 1651.898193, 1.714157, 6.448117, 
 24_1_2023 16:43:39,-3.104939, -0.184396, 0.859704, 1845.117310, 1651.898193, 1.714157, 4.695125, 
 24_1_2023 16:43:40,-2.675695, -0.184396, 0.859704, 1845.117310, 1651.898193, 1.714157, 4.695125, 
 24_1_2023 16:43:40,-2.675695, 0.268756, 0.859704, 1845.117310, 1651.898193, 1.714157, 4.695125, 
 24_1_2023 16:43:40,-2.675695, 0.268756, 0.694322, 1845.117310, 1651.898193, 1.714157, 4.695125, 
 24_1_2023 16:43:40,-2.675695, 0.268756, 0.694322, 1845.106201, 1651.898193, 1.714157, 4.695125, 
 24_1_2023 16:43:40,-2.675695, 0.268756, 0.694322, 1845.106201, 1644.995972, 1.714157, 4.695125, 
 24_1_2023 16:43:40,-2.675695, 0.268756, 0.694322, 1845.106201, 1644.995972, 1.467626, 4.695125, 
 24_1_2023 16:43:40,-2.675695, 0.268756, 0.694322, 1845.106201, 1644.995972, 1.467626, 4.948740, 
 24_1_2023 16:43:41,-2.351021, 0.268756, 0.694322, 1845.106201, 1644.995972, 1.467626, 4.948740, 
 24_1_2023 16:43:41,-2.351021, 0.447085, 0.694322, 1845.106201, 1644.995972, 1.467626, 4.948740, 
 24_1_2023 16:43:41,-2.351021, 0.447085, 0.347415, 1845.106201, 1644.995972, 1.467626, 4.948740, 
 24_1_2023 16:43:41,-2.351021, 0.447085, 0.347415, 1845.095215, 1644.995972, 1.467626, 4.948740, 
 24_1_2023 16:43:41,-2.351021, 0.447085, 0.347415, 1845.095215, 1638.026001, 1.467626, 4.948740, 
 24_1_2023 16:43:41,-2.351021, 0.447085, 0.347415, 1845.095215, 1638.026001, 1.234208, 4.948740, 
 24_1_2023 16:43:41,-2.351021, 0.447085, 0.347415, 1845.095215, 1638.026001, 1.234208, 3.922704, 
 24_1_2023 16:43:42,-0.696711, 0.447085, 0.347415, 1845.095215, 1638.026001, 1.234208, 3.922704, 
 24_1_2023 16:43:42,-0.696711, 0.780952, 0.347415, 1845.095215, 1638.026001, 1.234208, 3.922704, 
 24_1_2023 16:43:42,-0.696711, 0.780952, 0.065289, 1845.095215, 1638.026001, 1.234208, 3.922704, 
 24_1_2023 16:43:42,-0.696711, 0.780952, 0.065289, 1845.084229, 1638.026001, 1.234208, 3.922704, 
 24_1_2023 16:43:42,-0.696711, 0.780952, 0.065289, 1845.084229, 1631.088867, 1.234208, 3.922704, 
 24_1_2023 16:43:42,-0.696711, 0.780952, 0.065289, 1845.084229, 1631.088867, 0.736355, 3.922704, 
 24_1_2023 16:43:42,-0.696711, 0.780952, 0.065289, 1845.084229, 1631.088867, 0.736355, 0.409506, 
 24_1_2023 16:43:43,0.947047, 0.780952, 0.065289, 1845.084229, 1631.088867, 0.736355, 0.409506, 
 24_1_2023 16:43:43,0.947047, 0.406340, 0.065289, 1845.084229, 1631.088867, 0.736355, 0.409506, 
 24_1_2023 16:43:43,0.947047, 0.406340, 0.229831, 1845.084229, 1631.088867, 0.736355, 0.409506, 
 24_1_2023 16:43:43,0.947047, 0.406340, 0.229831, 1845.073242, 1631.088867, 0.736355, 0.409506, 
 24_1_2023 16:43:43,0.947047, 0.406340, 0.229831, 1845.073242, 1624.729492, 0.736355, 0.409506, 
 24_1_2023 16:43:43,0.947047, 0.406340, 0.229831, 1845.073242, 1624.729492, 0.508034, 0.409506, 
 24_1_2023 16:43:43,0.947047, 0.406340, 0.229831, 1845.073242, 1624.729492, 0.508034, -1.485523, 
 24_1_2023 16:43:44,1.420046, 0.406340, 0.229831, 1845.073242, 1624.729492, 0.508034, -1.485523, 
 24_1_2023 16:43:44,1.420046, 0.544173, 0.229831, 1845.073242, 1624.729492, 0.508034, -1.485523, 
 24_1_2023 16:43:44,1.420046, 0.544173, 0.151509, 1845.073242, 1624.729492, 0.508034, -1.485523, 
 24_1_2023 16:43:44,1.420046, 0.544173, 0.151509, 1845.062134, 1624.729492, 0.508034, -1.485523, 
 24_1_2023 16:43:44,1.420046, 0.544173, 0.151509, 1845.062134, 1618.768555, 0.508034, -1.485523, 
 24_1_2023 16:43:44,1.420046, 0.544173, 0.151509, 1845.062134, 1618.768555, 0.462313, -1.485523, 
 24_1_2023 16:43:44,1.420046, 0.544173, 0.151509, 1845.062134, 1618.768555, 0.462313, -2.546788, 
 24_1_2023 16:43:45,1.453591, 0.544173, 0.151509, 1845.062134, 1618.768555, 0.462313, -2.546788, 
 24_1_2023 16:43:45,1.453591, 0.246180, 0.151509, 1845.062134, 1618.768555, 0.462313, -2.546788, 
 24_1_2023 16:43:45,1.453591, 0.246180, -0.071050, 1845.062134, 1618.768555, 0.462313, -2.546788, 
 24_1_2023 16:43:45,1.453591, 0.246180, -0.071050, 1845.051025, 1618.768555, 0.462313, -2.546788, 
 24_1_2023 16:43:45,1.453591, 0.246180, -0.071050, 1845.051025, 1613.320801, 0.462313, -2.546788, 
 24_1_2023 16:43:45,1.453591, 0.246180, -0.071050, 1845.051025, 1613.320801, 0.417712, -2.546788, 
 24_1_2023 16:43:45,1.453591, 0.246180, -0.071050, 1845.051025, 1613.320801, 0.417712, -2.212178, 
 24_1_2023 16:43:46,1.205871, 0.246180, -0.071050, 1845.051025, 1613.320801, 0.417712, -2.212178, 
 24_1_2023 16:43:46,1.205871, 0.497021, -0.071050, 1845.051025, 1613.320801, 0.417712, -2.212178, 
 24_1_2023 16:43:46,1.205871, 0.497021, -0.069236, 1845.051025, 1613.320801, 0.417712, -2.212178, 
 24_1_2023 16:43:46,1.205871, 0.497021, -0.069236, 1845.040039, 1613.320801, 0.417712, -2.212178, 
 24_1_2023 16:43:46,1.205871, 0.497021, -0.069236, 1845.040039, 1608.193848, 0.417712, -2.212178, 
 24_1_2023 16:43:46,1.205871, 0.497021, -0.069236, 1845.040039, 1608.193848, 0.299041, -2.212178, 
 24_1_2023 16:43:46,1.205871, 0.497021, -0.069236, 1845.040039, 1608.193848, 0.299041, -1.536406, 
 24_1_2023 16:43:47,0.433566, 0.497021, -0.069236, 1845.040039, 1608.193848, 0.299041, -1.536406, 
 24_1_2023 16:43:47,0.433566, 0.422726, -0.069236, 1845.040039, 1608.193848, 0.299041, -1.536406, 
 24_1_2023 16:43:47,0.433566, 0.422726, 0.195613, 1845.040039, 1608.193848, 0.299041, -1.536406, 
 24_1_2023 16:43:47,0.433566, 0.422726, 0.195613, 1845.028931, 1608.193848, 0.299041, -1.536406, 
 24_1_2023 16:43:47,0.433566, 0.422726, 0.195613, 1845.028931, 1603.072998, 0.299041, -1.536406, 
 24_1_2023 16:43:47,0.433566, 0.422726, 0.195613, 1845.028931, 1603.072998, 0.474282, -1.536406, 
 24_1_2023 16:43:47,0.433566, 0.422726, 0.195613, 1845.028931, 1603.072998, 0.474282, -0.542928, 
 24_1_2023 16:43:48,0.449823, 0.422726, 0.195613, 1845.028931, 1603.072998, 0.474282, -0.542928, 
 24_1_2023 16:43:48,0.449823, 1.582492, 0.195613, 1845.028931, 1603.072998, 0.474282, -0.542928, 
 24_1_2023 16:43:48,0.449823, 1.582492, 0.171324, 1845.028931, 1603.072998, 0.474282, -0.542928, 
 24_1_2023 16:43:48,0.449823, 1.582492, 0.171324, 1845.017822, 1603.072998, 0.474282, -0.542928, 
 24_1_2023 16:43:48,0.449823, 1.582492, 0.171324, 1845.017822, 1598.496582, 0.474282, -0.542928, 
 24_1_2023 16:43:48,0.449823, 1.582492, 0.171324, 1845.017822, 1598.496582, 0.398749, -0.542928, 
 24_1_2023 16:43:48,0.449823, 1.582492, 0.171324, 1845.017822, 1598.496582, 0.398749, -1.058837, 
 24_1_2023 16:43:49,1.243423, 1.582492, 0.171324, 1845.017822, 1598.496582, 0.398749, -1.058837, 
 24_1_2023 16:43:49,1.243423, 0.724711, 0.171324, 1845.017822, 1598.496582, 0.398749, -1.058837, 
 24_1_2023 16:43:49,1.243423, 0.724711, 0.010768, 1845.017822, 1598.496582, 0.398749, -1.058837, 
 24_1_2023 16:43:49,1.243423, 0.724711, 0.010768, 1845.006836, 1598.496582, 0.398749, -1.058837, 
 24_1_2023 16:43:49,1.243423, 0.724711, 0.010768, 1845.006836, 1594.936279, 0.398749, -1.058837, 
 24_1_2023 16:43:49,1.243423, 0.724711, 0.010768, 1845.006836, 1594.936279, 0.285907, -1.058837, 
 24_1_2023 16:43:49,1.243423, 0.724711, 0.010768, 1845.006836, 1594.936279, 0.285907, -2.063767, 
 24_1_2023 16:43:50,2.339596, 0.724711, 0.010768, 1845.006836, 1594.936279, 0.285907, -2.063767, 
 24_1_2023 16:43:50,2.339596, 0.103588, 0.010768, 1845.006836, 1594.936279, 0.285907, -2.063767, 
 24_1_2023 16:43:50,2.339596, 0.103588, -0.535949, 1845.006836, 1594.936279, 0.285907, -2.063767, 
 24_1_2023 16:43:50,2.339596, 0.103588, -0.535949, 1844.995850, 1594.936279, 0.285907, -2.063767, 
 24_1_2023 16:43:50,2.339596, 0.103588, -0.535949, 1844.995850, 1591.853271, 0.285907, -2.063767, 
 24_1_2023 16:43:50,2.339596, 0.103588, -0.535949, 1844.995850, 1591.853271, -0.406918, -2.063767, 
 24_1_2023 16:43:50,2.339596, 0.103588, -0.535949, 1844.995850, 1591.853271, -0.406918, -4.113278, 
 24_1_2023 16:43:51,1.223839, 0.103588, -0.535949, 1844.995850, 1591.853271, -0.406918, -4.113278, 
 24_1_2023 16:43:51,1.223839, -0.150253, -0.535949, 1844.995850, 1591.853271, -0.406918, -4.113278, 
 24_1_2023 16:43:51,1.223839, -0.150253, -0.784194, 1844.995850, 1591.853271, -0.406918, -4.113278, 
 24_1_2023 16:43:51,1.223839, -0.150253, -0.784194, 1844.984619, 1591.853271, -0.406918, -4.113278, 
 24_1_2023 16:43:51,1.223839, -0.150253, -0.784194, 1844.984619, 1588.685547, -0.406918, -4.113278, 
 24_1_2023 16:43:51,1.223839, -0.150253, -0.784194, 1844.984619, 1588.685547, -0.704300, -4.113278, 
 24_1_2023 16:43:51,1.223839, -0.150253, -0.784194, 1844.984619, 1588.685547, -0.704300, -1.213499, 
 24_1_2023 16:43:52,0.664357, -0.150253, -0.784194, 1844.984619, 1588.685547, -0.704300, -1.213499, 
 24_1_2023 16:43:52,0.664357, 0.990774, -0.784194, 1844.984619, 1588.685547, -0.704300, -1.213499, 
 24_1_2023 16:43:52,0.664357, 0.990774, -0.483188, 1844.984619, 1588.685547, -0.704300, -1.213499, 
 24_1_2023 16:43:52,0.664357, 0.990774, -0.483188, 1844.973511, 1588.685547, -0.704300, -1.213499, 
 24_1_2023 16:43:52,0.664357, 0.990774, -0.483188, 1844.973511, 1585.398926, -0.704300, -1.213499, 
 24_1_2023 16:43:52,0.664357, 0.990774, -0.483188, 1844.973511, 1585.398926, -0.875035, -1.213499, 
 24_1_2023 16:43:52,0.664357, 0.990774, -0.483188, 1844.973511, 1585.398926, -0.875035, -1.670150, 
 24_1_2023 16:43:53,1.364390, 0.990774, -0.483188, 1844.973511, 1585.398926, -0.875035, -1.670150, 
 24_1_2023 16:43:53,1.364390, -0.415083, -0.483188, 1844.973511, 1585.398926, -0.875035, -1.670150, 
 24_1_2023 16:43:53,1.364390, -0.415083, -0.731325, 1844.973511, 1585.398926, -0.875035, -1.670150, 
 24_1_2023 16:43:53,1.364390, -0.415083, -0.731325, 1844.962402, 1585.398926, -0.875035, -1.670150, 
 24_1_2023 16:43:53,1.364390, -0.415083, -0.731325, 1844.962402, 1582.504883, -0.875035, -1.670150, 
 24_1_2023 16:43:53,1.364390, -0.415083, -0.731325, 1844.962402, 1582.504883, -0.940832, -1.670150, 
 24_1_2023 16:43:53,1.364390, -0.415083, -0.731325, 1844.962402, 1582.504883, -0.940832, -2.162184, 
 24_1_2023 16:43:54,0.932222, -0.415083, -0.731325, 1844.962402, 1582.504883, -0.940832, -2.162184, 
 24_1_2023 16:43:54,0.932222, -0.234404, -0.731325, 1844.962402, 1582.504883, -0.940832, -2.162184, 
 24_1_2023 16:43:54,0.932222, -0.234404, -0.250566, 1844.962402, 1582.504883, -0.940832, -2.162184, 
 24_1_2023 16:43:54,0.932222, -0.234404, -0.250566, 1844.951416, 1582.504883, -0.940832, -2.162184, 
 24_1_2023 16:43:54,0.932222, -0.234404, -0.250566, 1844.951416, 1579.245850, -0.940832, -2.162184, 
 24_1_2023 16:43:54,0.932222, -0.234404, -0.250566, 1844.951416, 1579.245850, -0.702819, -2.162184, 
 24_1_2023 16:43:54,0.932222, -0.234404, -0.250566, 1844.951416, 1579.245850, -0.702819, -1.093971, 
 24_1_2023 16:43:55,0.641500, -0.234404, -0.250566, 1844.951416, 1579.245850, -0.702819, -1.093971, 
 24_1_2023 16:43:55,0.641500, 0.233275, -0.250566, 1844.951416, 1579.245850, -0.702819, -1.093971, 
 24_1_2023 16:43:55,0.641500, 0.233275, -0.145488, 1844.951416, 1579.245850, -0.702819, -1.093971, 
 24_1_2023 16:43:55,0.641500, 0.233275, -0.145488, 1844.940308, 1579.245850, -0.702819, -1.093971, 
 24_1_2023 16:43:55,0.641500, 0.233275, -0.145488, 1844.940308, 1575.388428, -0.702819, -1.093971, 
 24_1_2023 16:43:55,0.641500, 0.233275, -0.145488, 1844.940308, 1575.388428, -0.378475, -1.093971, 
 24_1_2023 16:43:55,0.641500, 0.233275, -0.145488, 1844.940308, 1575.388428, -0.378475, -1.435735, 
 24_1_2023 16:43:56,1.232250, 0.233275, -0.145488, 1844.940308, 1575.388428, -0.378475, -1.435735, 
 24_1_2023 16:43:56,1.232250, -0.941172, -0.145488, 1844.940308, 1575.388428, -0.378475, -1.435735, 
 24_1_2023 16:43:56,1.232250, -0.941172, -0.212899, 1844.940308, 1575.388428, -0.378475, -1.435735, 
 24_1_2023 16:43:56,1.232250, -0.941172, -0.212899, 1844.929199, 1575.388428, -0.378475, -1.435735, 
 24_1_2023 16:43:56,1.232250, -0.941172, -0.212899, 1844.929199, 1571.255127, -0.378475, -1.435735, 
 24_1_2023 16:43:56,1.232250, -0.941172, -0.212899, 1844.929199, 1571.255127, -0.245240, -1.435735, 
 24_1_2023 16:43:56,1.232250, -0.941172, -0.212899, 1844.929199, 1571.255127, -0.245240, -2.097644, 
 24_1_2023 16:43:57,0.937022, -0.941172, -0.212899, 1844.929199, 1571.255127, -0.245240, -2.097644, 
 24_1_2023 16:43:57,0.937022, -0.579969, -0.212899, 1844.929199, 1571.255127, -0.245240, -2.097644, 
 24_1_2023 16:43:57,0.937022, -0.579969, 0.191134, 1844.929199, 1571.255127, -0.245240, -2.097644, 
 24_1_2023 16:43:57,0.937022, -0.579969, 0.191134, 1844.918213, 1571.255127, -0.245240, -2.097644, 
 24_1_2023 16:43:57,0.937022, -0.579969, 0.191134, 1844.918213, 1566.374756, -0.245240, -2.097644, 
 24_1_2023 16:43:57,0.937022, -0.579969, 0.191134, 1844.918213, 1566.374756, 0.024588, -2.097644, 
 24_1_2023 16:43:57,0.937022, -0.579969, 0.191134, 1844.918213, 1566.374756, 0.024588, -1.173775, 
 24_1_2023 16:43:58,0.884315, -0.579969, 0.191134, 1844.918213, 1566.374756, 0.024588, -1.173775, 
 24_1_2023 16:43:58,0.884315, -0.200365, 0.191134, 1844.918213, 1566.374756, 0.024588, -1.173775, 
 24_1_2023 16:43:58,0.884315, -0.200365, 0.262369, 1844.918213, 1566.374756, 0.024588, -1.173775, 
 24_1_2023 16:43:58,0.884315, -0.200365, 0.262369, 1844.906738, 1566.374756, 0.024588, -1.173775, 
 24_1_2023 16:43:58,0.884315, -0.200365, 0.262369, 1844.906738, 1560.574341, 0.024588, -1.173775, 
 24_1_2023 16:43:58,0.884315, -0.200365, 0.262369, 1844.906738, 1560.574341, 0.305173, -1.173775, 
 24_1_2023 16:43:58,0.884315, -0.200365, 0.262369, 1844.906738, 1560.574341, 0.305173, -1.873477, 
 24_1_2023 16:43:59,0.790438, -0.200365, 0.262369, 1844.906738, 1560.574341, 0.305173, -1.873477, 
 24_1_2023 16:43:59,0.790438, -0.746123, 0.262369, 1844.906738, 1560.574341, 0.305173, -1.873477, 
 24_1_2023 16:43:59,0.790438, -0.746123, 0.299151, 1844.906738, 1560.574341, 0.305173, -1.873477, 
 24_1_2023 16:43:59,0.790438, -0.746123, 0.299151, 1844.895020, 1560.574341, 0.305173, -1.873477, 
 24_1_2023 16:43:59,0.790438, -0.746123, 0.299151, 1844.895020, 1554.393921, 0.305173, -1.873477, 
 24_1_2023 16:43:59,0.790438, -0.746123, 0.299151, 1844.895020, 1554.393921, 0.597162, -1.873477, 
 24_1_2023 16:43:59,0.790438, -0.746123, 0.299151, 1844.895020, 1554.393921, 0.597162, -0.809360, 
 24_1_2023 16:44:0,0.345230, -0.746123, 0.299151, 1844.895020, 1554.393921, 0.597162, -0.809360, 
 24_1_2023 16:44:0,0.345230, -0.322167, 0.299151, 1844.895020, 1554.393921, 0.597162, -0.809360, 
 24_1_2023 16:44:0,0.345230, -0.322167, 0.678725, 1844.895020, 1554.393921, 0.597162, -0.809360, 
 24_1_2023 16:44:0,0.345230, -0.322167, 0.678725, 1844.883301, 1554.393921, 0.597162, -0.809360, 
 24_1_2023 16:44:0,0.345230, -0.322167, 0.678725, 1844.883301, 1547.595215, 0.597162, -0.809360, 
 24_1_2023 16:44:0,0.345230, -0.322167, 0.678725, 1844.883301, 1547.595215, 0.838605, -0.809360, 
 24_1_2023 16:44:0,0.345230, -0.322167, 0.678725, 1844.883301, 1547.595215, 0.838605, -0.450257, 
 24_1_2023 16:44:1,0.575889, -0.322167, 0.678725, 1844.883301, 1547.595215, 0.838605, -0.450257, 
 24_1_2023 16:44:1,0.575889, 0.785153, 0.678725, 1844.883301, 1547.595215, 0.838605, -0.450257, 
 24_1_2023 16:44:1,0.575889, 0.785153, 0.559768, 1844.883301, 1547.595215, 0.838605, -0.450257, 
 24_1_2023 16:44:1,0.575889, 0.785153, 0.559768, 1844.871582, 1547.595215, 0.838605, -0.450257, 
 24_1_2023 16:44:1,0.575889, 0.785153, 0.559768, 1844.871582, 1540.665161, 0.838605, -0.450257, 
 24_1_2023 16:44:1,0.575889, 0.785153, 0.559768, 1844.871582, 1540.665161, 0.870574, -0.450257, 
 24_1_2023 16:44:1,0.575889, 0.785153, 0.559768, 1844.871582, 1540.665161, 0.870574, -1.143252, 
 24_1_2023 16:44:2,0.251504, 0.785153, 0.559768, 1844.871582, 1540.665161, 0.870574, -1.143252, 
 24_1_2023 16:44:2,0.251504, 0.342606, 0.559768, 1844.871582, 1540.665161, 0.870574, -1.143252, 
 24_1_2023 16:44:2,0.251504, 0.342606, 0.488952, 1844.871582, 1540.665161, 0.870574, -1.143252, 
 24_1_2023 16:44:2,0.251504, 0.342606, 0.488952, 1844.859741, 1540.665161, 0.870574, -1.143252, 
 24_1_2023 16:44:2,0.251504, 0.342606, 0.488952, 1844.859741, 1534.452393, 0.870574, -1.143252, 
 24_1_2023 16:44:2,0.251504, 0.342606, 0.488952, 1844.859741, 1534.452393, 0.824080, -1.143252, 
 24_1_2023 16:44:2,0.251504, 0.342606, 0.488952, 1844.859741, 1534.452393, 0.824080, -0.129266, 
 24_1_2023 16:44:3,0.292424, 0.342606, 0.488952, 1844.859741, 1534.452393, 0.824080, -0.129266, 
 24_1_2023 16:44:3,0.292424, 1.076336, 0.488952, 1844.859741, 1534.452393, 0.824080, -0.129266, 
 24_1_2023 16:44:3,0.292424, 1.076336, 0.311975, 1844.859741, 1534.452393, 0.824080, -0.129266, 
 24_1_2023 16:44:3,0.292424, 1.076336, 0.311975, 1844.847900, 1534.452393, 0.824080, -0.129266, 
 24_1_2023 16:44:3,0.292424, 1.076336, 0.311975, 1844.847900, 1528.611450, 0.824080, -0.129266, 
 24_1_2023 16:44:3,0.292424, 1.076336, 0.311975, 1844.847900, 1528.611450, 0.435359, -0.129266, 
 24_1_2023 16:44:3,0.292424, 1.076336, 0.311975, 1844.847900, 1528.611450, 0.435359, -0.911874, 
 24_1_2023 16:44:4,0.778595, 1.076336, 0.311975, 1844.847900, 1528.611450, 0.435359, -0.911874, 
 24_1_2023 16:44:4,0.778595, 1.113713, 0.311975, 1844.847900, 1528.611450, 0.435359, -0.911874, 
 24_1_2023 16:44:4,0.778595, 1.113713, -0.064533, 1844.847900, 1528.611450, 0.435359, -0.911874, 
 24_1_2023 16:44:4,0.778595, 1.113713, -0.064533, 1844.836060, 1528.611450, 0.435359, -0.911874, 
 24_1_2023 16:44:4,0.778595, 1.113713, -0.064533, 1844.836060, 1523.909912, 0.435359, -0.911874, 
 24_1_2023 16:44:4,0.778595, 1.113713, -0.064533, 1844.836060, 1523.909912, -0.110518, -0.911874, 
 24_1_2023 16:44:4,0.778595, 1.113713, -0.064533, 1844.836060, 1523.909912, -0.110518, -1.452634, 
 24_1_2023 16:44:5,-0.302514, 1.113713, -0.064533, 1844.836060, 1523.909912, -0.110518, -1.452634, 
 24_1_2023 16:44:5,-0.302514, -0.219433, -0.064533, 1844.836060, 1523.909912, -0.110518, -1.452634, 
 24_1_2023 16:44:5,-0.302514, -0.219433, -0.350034, 1844.836060, 1523.909912, -0.110518, -1.452634, 
 24_1_2023 16:44:5,-0.302514, -0.219433, -0.350034, 1844.824219, 1523.909912, -0.110518, -1.452634, 
 24_1_2023 16:44:5,-0.302514, -0.219433, -0.350034, 1844.824219, 1520.005493, -0.110518, -1.452634, 
